date,temp,pressure,humidity
2019-08-22 09:28:02.420360,86.60895156860352,932.478515625,45.199607849121094
2019-08-22 09:28:13.423870,86.40607528686523,932.514892578125,45.82655334472656
2019-08-22 09:28:24.428294,86.50751342773438,932.50146484375,42.93354034423828
2019-08-22 09:28:35.431407,86.64276542663575,932.4970703125,44.45935821533203
2019-08-22 09:28:46.435307,86.47369956970215,932.52734375,42.593631744384766
2019-08-22 09:28:57.439919,86.57514114379883,932.48828125,44.61420440673828
2019-08-22 09:29:08.442880,86.47369956970215,932.48974609375,42.189517974853516
